"ID","State","Name","County","Lat","Lon","Combust","Fuel","FuelCat","Capacity","HeatInput","NetGen","NOX","SO2","CO2","CoalGen","OilGen","GasGen","NuclearGen","HydroGen","BiomassGen","WindGen","SolarGen","GeoGen","OtherFossilGen","OtherGen","NonRenewGen","RenewGen","CombGen","NonCombGen","CoalPortion","CapFac","SO2OutRate","CO2OutRate","NOXOutRate","NOXInRate","CO2InRate","SO2InRate"
3402,"NJ","Monmouth Landfill Gas to Energy","Monmouth",40.2522,-74.1081,1,"LFG","BIOMASS",9.8,911189,53432,0,0,0,0,0,0,0,0,53432,0,0,0,0,0,0,53432,53432,0,0,0.622402385611779,0,0,0,0,0,0
3403,"NJ","Montclair Cogen Facility","Essex",40.8469,-74.2072,1,"NG","GAS",4.1,180048.5,31159.1,8.28,0.31,10534.1,0,3.1,31156,0,0,0,0,0,0,0,0,31159.1,0,31159.1,0,0,0.867554850206036,9.9489394751453e-06,0.338074591371381,0.000265732964045816,4.59876088942702e-05,0.0585070133880593,1.72175830401253e-06
3404,"NJ","NAEA Lakewood LLC","Ocean",40.0613,-74.1686,1,"NG","GAS",238.5,2612262.6,323070,36.75,1.39,156193.3,0,0,323070,0,0,0,0,0,0,0,0,323070,0,323070,0,0,0.154633698055771,4.30247314823413e-06,0.483465812362646,0.000113752437552233,1.40682640405295e-05,0.0597923424697042,5.32105769151999e-07
3405,"NJ","NAEA Ocean Peaking Power LLC","Ocean",40.0606,-74.1672,1,"NG","GAS",383,2142549.4,198787,33.77,0.64,127458,0,0,198787,0,0,0,0,0,0,0,0,198787,0,198787,0,0,0.0592495558973258,3.21952642778451e-06,0.641178749113373,0.000169880324166067,1.57615969088041e-05,0.0594889434054589,2.98709565343044e-07
3406,"NJ","NEO Freehold Gen LLC","Monmouth",40.24,-74.2553,1,"NG","GAS",2.2,70018.6,9113,9.49,0.11,4096.4,0,0,9113,0,0,0,0,0,0,0,0,9113,0,9113,0,0,0.472862183478622,1.20706682760891e-05,0.449511686601558,0.0010413694721826,0.000135535414875476,0.0585044545306533,1.57101113132796e-06
3407,"NJ","Newark Bay Cogeneration Partnership LP","Essex",40.7197,-74.13,1,"NG","GAS",156,2490767.7,350914,28.99,0.75,148173.1,0,0,350914,0,0,0,0,0,0,0,0,350914,0,350914,0,0,0.256786383327479,2.1372757997686e-06,0.422249041075591,8.26128339137224e-05,1.16389818287751e-05,0.0594889278514411,3.01111982462275e-07
3408,"NJ","Ocean County Landfill","Ocean",40.0081,-74.3306,1,"LFG","BIOMASS",4.8,283543,33358,0,0,0,0,0,0,0,0,33358,0,0,0,0,0,0,33358,33358,0,0,0.793331430745814,0,0,0,0,0,0
3409,"NJ","Oyster Creek","Ocean",39.8143,-74.2062,0,"NUC","NUCLEAR",550,0,4601395,0,0,0,0,0,0,4601395,0,0,0,0,0,0,0,4601395,0,0,4601395,0,0.955042548775425,0,0,0,NA,NA,NA
3410,"NJ","Parlin Power Plant","Middlesex",40.4586,-74.3327,1,"NG","GAS",139.8,686057.3,69242,18,0.21,40813,0,0,69242,0,0,0,0,0,0,0,0,69242,0,69242,0,0,0.056540328322914,3.03284133907166e-06,0.58942549319777,0.000259957829063285,2.62368755496079e-05,0.0594892001003415,3.06096881412092e-07
3411,"NJ","Paulsboro Refinery","Gloucester",39.84,-75.2583,1,"OG","GAS",57,6045361.1,351664,195.9,0,353680.7,0,105409.8,246254.2,0,0,0,0,0,0,0,0,351664,0,351664,0,0,0.704285828727069,0,1.00573473542927,0.000557065835570317,3.24050121670978e-05,0.058504478748176,0
3412,"NJ","Pedricktown Cogeneration Company LP","Salem",39.7661,-75.4242,1,"NG","GAS",134.5,1377150.9,172494.1,24.27,0.43,82438.2,0,2862.9,169631.2,0,0,0,0,0,0,0,0,172494.1,0,172494.1,0,0,0.146402284802499,2.49283888550391e-06,0.477918954909182,0.000140700464537628,1.76233410587032e-05,0.0598614138799169,3.12238840347852e-07
3413,"NJ","Pennsauken Landfill","Camden",39.9894,-75.04,1,"LFG","BIOMASS",2.7,175841,14755,0,0,0,0,0,0,0,0,14755,0,0,0,0,0,0,14755,14755,0,0,0.623837307627262,0,0,0,0,0,0
3414,"NJ","Pennsauken Solar","Camden",39.9894,-75.04,0,"SUN","SOLAR",1.5,0,2592,0,0,0,0,0,0,0,0,0,0,2592,0,0,0,0,2592,0,2592,0,0.197260273972603,0,0,0,NA,NA,NA
3415,"NJ","PPL Renewable Energy Merck Solar","Union",40.7274,-74.3783,0,"SUN","SOLAR",1.7,0,1623,0,0,0,0,0,0,0,0,0,0,1623,0,0,0,0,1623,0,1623,0,0.108984689766317,0,0,0,NA,NA,NA
3416,"NJ","PSEG Burlington Generating Station","Burlington",40.0753,-74.8781,1,"NG","GAS",594.9,1414351.6,147554,103.82,12.35,87928.5,0,18212.9,129341.1,0,0,0,0,0,0,0,0,147554,0,147554,0,0,0.0283141098116333,8.36981715168684e-05,0.595907261070523,0.000703606815132087,7.34046611889151e-05,0.0621687704811166,8.73191644849838e-06
3417,"NJ","PSEG Edison Generating Station","Middlesex",40.4911,-74.3958,1,"NG","GAS",501.6,1581449.7,104499,177.87,6.57,94692.8,0,4489.8,100009.2,0,0,0,0,0,0,0,0,104499,0,104499,0,0,0.0237821164055843,6.28714150374645e-05,0.906159867558541,0.00170212155140241,0.000112472752057811,0.059877212661269,4.15441603991578e-06
3418,"NJ","PSEG Essex Generating Station","Essex",40.7375,-74.1211,1,"NG","GAS",595.2,2862471.7,199849,600.08,12.48,171919.2,0,7768.2,192080.8,0,0,0,0,0,0,0,0,199849,0,199849,0,0,0.038329658577601,6.24471475964353e-05,0.860245485341433,0.00300266701359526,0.000209637007066306,0.0600597029483296,4.35986843118833e-06
3419,"NJ","PSEG Hackettstown","Warren",40.8642,-74.8231,0,"SUN","SOLAR",2.2,0,2744,0,0,0,0,0,0,0,0,0,0,2744,0,0,0,0,2744,0,2744,0,0.142382731423827,0,0,0,NA,NA,NA
3420,"NJ","PSEG Hope Creek Generating Station","Salem",39.4661,-75.5348,0,"NUC","NUCLEAR",1170,0,9438542,0,0,0,0,0,0,9438542,0,0,0,0,0,0,0,9438542,0,0,9438542,0,0.920905241384693,0,0,0,NA,NA,NA
3421,"NJ","PSEG Hudson Generating Station","Hudson",40.7478,-74.0719,1,"SUB","COAL",1114.4,23864846.1,2172629,2206.7,1727.51,2400179.6,1867377.8,0,305251.2,0,0,0,0,0,0,0,0,2172629,0,2172629,0,0.859501461133033,0.222556540858238,0.000795124248088376,1.10473513885712,0.00101568192268445,9.24665506223398e-05,0.100573856204336,7.23872256607596e-05
3422,"NJ","PSEG Kearny Generating Station","Hudson",40.7375,-74.1,1,"NG","GAS",1425.9,1731191.8,174044,124.96,0.8,104611.3,0,7790.5,166253.5,0,0,0,0,0,0,0,0,174044,0,174044,0,0,0.0139336815552846,4.59653880627887e-06,0.601062375031601,0.00071797936154076,7.21814879206336e-05,0.0604273310444285,4.62109397699319e-07
3423,"NJ","PSEG Linden Generating Station","Union",40.6225,-74.2097,1,"NG","GAS",1588.9,36958877.2,5015308,183.41,11.71,2200758,0,9999.9,5005308.1,0,0,0,0,0,0,0,0,5015308,0,5015308,0,0,0.360327109504838,2.33485161828546e-06,0.438808144983319,3.65700371741875e-05,4.96254253091866e-06,0.059546127120983,3.16838629502522e-07
3424,"NJ","PSEG Mercer Generating Station","Mercer",40.1797,-74.7325,1,"BIT","COAL",768,20835802,1864365,892.33,8563.81,2143648.8,1769919.8,-605,95050.2,0,0,0,0,0,0,0,0,1864365,0,1864365,0,0.949341893888804,0.277118560930365,0.00459341920707587,1.14980103145039,0.000478624089167089,4.28267651996309e-05,0.102882951181817,0.000411014176464146
3425,"NJ","PSEG Salem Generating Station","Salem",39.4625,-75.5333,0.5,"DFO","NUCLEAR",2381.8,9016.3,18731799,5.41,1.37,732.8,0,431,0,18731368,0,0,0,0,0,0,0,18731799,0,431,18731368,0,0.897780342252952,7.31376628587569e-08,3.91206418561292e-05,2.88813690559033e-07,0.000600024400252875,0.0812750241229773,0.000151947029269212
3426,"NJ","PSEG Sewaren Generating Station","Middlesex",40.5564,-74.2461,1,"NG","GAS",546.2,1387516.4,87139,68.9,36,84359.3,0,9324.1,77814.9,0,0,0,0,0,0,0,0,87139,0,87139,0,0,0.0182119634368798,0.000413133040314899,0.968100391328797,0.000790690735491571,4.9657070720029e-05,0.0607987768649077,2.59456392731646e-05
3427,"NJ","Sayreville","Middlesex",40.4753,-74.3552,1,"NG","GAS",212,113518.4,5208,12.17,5.08,7807.2,0,2006.8,3201.2,0,0,0,0,0,0,0,0,5208,0,5208,0,0,0.0028043422072887,0.00097542242703533,1.49907834101382,0.00233678955453149,0.000107207289743337,0.0687747536963171,4.47504545518612e-05
3428,"NJ","Sayreville Cogeneration Facility","Middlesex",40.439,-74.3444,1,"NG","GAS",430.2,8318340.8,977648,358.14,2.5,494849.1,0,0,977648,0,0,0,0,0,0,0,0,977648,0,977648,0,0,0.259422717266473,2.55715758637055e-06,0.506162852069456,0.0003663281671931,4.30542590897454e-05,0.0594889187516818,3.00540703982698e-07
3429,"NJ","Schering Cogen Facility","Union",40.6842,-74.2372,1,"NG","GAS",10.3,349590,55423,16.2,0.7,20485.9,0,226.5,55196.5,0,0,0,0,0,0,0,0,55423,0,55423,0,0,0.614254998448375,1.26301355033109e-05,0.369628132724681,0.000292297421648052,4.63399982837038e-05,0.0585997883234646,2.0023456048514e-06
3430,"NJ","Sherman Avenue","Cumberland",39.451,-75.0578,1,"NG","GAS",112.8,27580.9,2047,2.44,0.01,1643,0,18.5,2028.5,0,0,0,0,0,0,0,0,2047,0,2047,0,0,0.00207159396353509,4.88519785051295e-06,0.802638006839277,0.00119198827552516,8.84670188427499e-05,0.0595702098191139,3.62569749355532e-07
3431,"NJ","Silver Lake Solar Farm","Middlesex",40.4306,-74.4146,0,"SUN","SOLAR",1.7,0,202,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,202,0,202,0,0.0135643298415257,0,0,0,NA,NA,NA
3432,"NJ","Trenton Solar Farm","Mercer",40.2314,-74.7539,0,"SUN","SOLAR",1,0,173.3,0,0,0,0,0,0,0,0,0,0,173.3,0,0,0,0,173.3,0,173.3,0,0.0197831050228311,0,0,0,NA,NA,NA
3433,"NJ","Trigen Trenton Energy","Mercer",40.2167,-74.7667,1,"NG","GAS",6,5264,923.2,1.47,0.11,340.7,0,246.3,676.9,0,0,0,0,0,0,0,0,923.2,0,923.2,0,0,0.0175646879756469,0.000119150779896014,0.369042461005199,0.001592287694974,0.000279255319148936,0.0647226443768997,2.08966565349544e-05
3434,"NJ","Union County Resource Recovery","Union",40.6008,-74.2662,1,"MSB","BIOMASS",45,2774736.5,295982,329.35,100.93,285641.7,0,0,0,0,0,155982.5,0,0,0,139999.5,0,139999.5,155982.5,295982,0,0,0.750842212075089,0.000341000466244569,0.965064429593692,0.00111273658533289,0.000118695955453788,0.102943720962333,3.63746251220611e-05
3435,"NJ","University of Medicine Dentistry NJ","Essex",40.7386,-74.1867,1,"NG","GAS",10.5,259335.8,43200.4,11.95,0.46,15177.1,0,34.2,43166.2,0,0,0,0,0,0,0,0,43200.4,0,43200.4,0,0,0.46967166775386,1.06480495550967e-05,0.351318506310127,0.00027661780909436,4.60792532307533e-05,0.0585229652057294,1.77376204904992e-06
3436,"NJ","WEA Texas Bayonne","Hudson",40.6772,-74.0919,0,"SUN","SOLAR",1.5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,5,0,0.000380517503805175,0,0,0,NA,NA,NA
3437,"NJ","Werner","Middlesex",40.4906,-74.2814,1,"DFO","OIL",212,80153.1,2739,13.59,8.1,6516.3,0,2739,0,0,0,0,0,0,0,0,0,2739,0,2739,0,0,0.00147486430602223,0.00295728368017525,2.37907995618839,0.00496166484118291,0.000169550522687207,0.081298165635515,0.00010105660292615
3438,"NJ","West Station","Cumberland",39.4903,-75.0486,1,"DFO","OIL",27,56662.1,3260,9.97,14.17,4606.5,0,3260,0,0,0,0,0,0,0,0,0,3260,0,3260,0,0,0.0137831895822763,0.00434662576687117,1.41303680981595,0.00305828220858896,0.000175955356402251,0.0812977281110301,0.000250078976952849
3439,"NJ","Wheelabrator Gloucester LP","Gloucester",39.8733,-75.1381,1,"MSB","BIOMASS",14,1976785.1,88838,321.3,229.04,189982.2,0,0,0,0,0,46817.6,0,0,0,42020.4,0,42020.4,46817.6,88838,0,0,0.724380300065232,0.0025781760057633,2.1385240550215,0.00361669555820707,0.000162536635874077,0.0961066531713538,0.000115864895986923
3440,"NJ","Yardville Solar Farm","Union",40.6522,-74.3121,0,"SUN","SOLAR",3.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.17097919837646e-05,0,0,0,NA,NA,NA
3441,"NM","Abiquiu Dam","Rio Arriba",36.1417,-106.2292,0,"WAT","HYDRO",12.6,0,41061,0,0,0,0,0,0,0,41061,0,0,0,0,0,0,0,41061,0,41061,0,0.372010219612959,0,0,0,NA,NA,NA
3442,"NM","Afton Generating Station","Dona Ana",32.1134,-106.848,1,"NG","GAS",287,2398293.7,293055,29.88,0.72,142671,0,0,293055,0,0,0,0,0,0,0,0,293055,0,293055,0,0,0.116563648513197,2.45687669550084e-06,0.486840354199724,0.000101960382863285,1.24588577287261e-05,0.0594885438760065,3.00213439246411e-07
3443,"NM","Animas","San Juan",36.7251,-108.1919,1,"NG","GAS",50.3,1489140,148395,114.66,2.54,87121.4,0,0,148395,0,0,0,0,0,0,0,0,148395,0,148395,0,0,0.336780685748523,1.71164796657569e-05,0.58709120927255,0.000772667542706965,7.69974616221443e-05,0.0585045059564581,1.70568247444834e-06
3444,"NM","Aragonne Wind LLC","Guadalupe",34.8147,-105.0108,0,"WND","WIND",90,0,267551,0,0,0,0,0,0,0,0,0,267551,0,0,0,0,0,267551,0,267551,0,0.339359462201928,0,0,0,NA,NA,NA
3445,"NM","Bluffview","San Juan",36.7164,-108.2153,1,"NG","GAS",67,3322702.8,421331,71.9,1,197667,0,0,421331,0,0,0,0,0,0,0,0,421331,0,421331,0,0,0.717867852518231,2.37343086551903e-06,0.469148958894551,0.000170649679230819,2.16390102659799e-05,0.0594898225625235,3.00959808984421e-07
3446,"NM","Caprock Wind Farm","Quay",35.1386,-103.2667,0,"WND","WIND",80,0,328790,0,0,0,0,0,0,0,0,0,328790,0,0,0,0,0,328790,0,328790,0,0.469163812785388,0,0,0,NA,NA,NA
3447,"NM","Carlsbad","Eddy",32.4119,-104.2394,1,"NG","GAS",16.3,140370,8578,19.37,0.24,8212.3,0,0,8578,0,0,0,0,0,0,0,0,8578,0,8578,0,0,0.0600750763369471,2.79785497785031e-05,0.957367684775006,0.00225810212170669,0.000137992448528888,0.0585046662392249,1.70976704424022e-06
3448,"NM","Chino Mines","Grant",32.6956,-108.1225,1,"NG","GAS",54,2447.7,242,0.19,0,143.2,0,0,242,0,0,0,0,0,0,0,0,242,0,242,0,0,0.000511584644004735,0,0.591735537190083,0.000785123966942149,7.76238918168076e-05,0.0585039016219308,0
3449,"NM","Cimmarron Solar Facility","COLFAX",36.6079,-104.6329,0,"SUN","SOLAR",30.2,0,8930,0,0,0,0,0,0,0,0,0,0,8930,0,0,0,0,8930,0,8930,0,0.0337551785660286,0,0,0,NA,NA,NA
3450,"NM","Cunningham","Lea",32.7131,-103.3533,1,"NG","GAS",519.2,10674649.2,830629,896.85,3.19,635036.8,0,0,830629,0,0,0,0,0,0,0,0,830629,0,830629,0,0,0.182628393876072,3.84046307075722e-06,0.764525197169856,0.0010797239200654,8.40168124681793e-05,0.0594901797803341,2.98838860203481e-07
3451,"NM","Delta Person LLC","Bernalillo",35.026,-106.644,1,"NG","GAS",150,25804.7,6091,0.82,0.01,1535.6,0,0,6091,0,0,0,0,0,0,0,0,6091,0,6091,0,0,0.00463546423135464,1.6417665407979e-06,0.252109670004925,0.000134624856345428,3.17771568745229e-05,0.0595085391420943,3.8752630334784e-07
3452,"NM","El Vado Dam","Rio Arriba",36.6306,-106.6033,0,"WAT","HYDRO",8,0,35329,0,0,0,0,0,0,0,35329,0,0,0,0,0,0,0,35329,0,35329,0,0.504123858447489,0,0,0,NA,NA,NA
3453,"NM","Elephant Butte","Sierra",33.1319,-107.2514,0,"WAT","HYDRO",27.9,0,67473,0,0,0,0,0,0,0,67473,0,0,0,0,0,0,0,67473,0,67473,0,0.276071586389748,0,0,0,NA,NA,NA
3454,"NM","Escalante","McKinley",35.4159,-108.082,1,"SUB","COAL",257,19422638.2,1672279,3111.39,1211.72,2048027.3,1668060.1,0,4218.9,0,0,0,0,0,0,0,0,1672279,0,1672279,0,0.997477155426816,0.742799335500951,0.000724592008869333,1.22469235097732,0.00186056872088928,0.000160193994655165,0.105445371473789,6.2386993338526e-05
3455,"NM","Ford Utilities Center","Bernalillo",35.1203,-106.6097,1,"NG","GAS",7,382864,34084,52.84,0.67,22399.3,0,0,34084,0,0,0,0,0,0,0,0,34084,0,34084,0,0,0.555838225701239,1.96573172162892e-05,0.65717932167586,0.00155028752493839,0.000138012453508295,0.0585045864850182,1.74996865727778e-06
3456,"NM","Four Corners","San Juan",36.69,-108.4814,1,"SUB","COAL",2269.6,140388818.1,13904804,38837.06,11042.63,14478744.2,13857932.3,0,46871.7,0,0,0,0,0,0,0,0,13904804,0,13904804,0,0.996629100273546,0.699377155751702,0.000794159342339525,1.04127639627283,0.00279306777715098,0.000276639268893453,0.103133172541468,7.86574753562941e-05
3457,"NM","High Lonesome Mesa  LLC","Torrance",34.4653,-105.8564,0,"WND","WIND",100,0,264364,0,0,0,0,0,0,0,0,0,264364,0,0,0,0,0,264364,0,264364,0,0.301785388127854,0,0,0,NA,NA,NA
3458,"NM","Hobbs Generating Station","Lea",32.7145,-103.3016,1,"NG","GAS",700,22611687.2,2994894,67.28,6.78,1345147.2,0,0,2994894,0,0,0,0,0,0,0,0,2994894,0,2994894,0,0,0.488404109589041,2.26385307793865e-06,0.449146847935186,2.24649019297511e-05,2.97545244655604e-06,0.059489023888496,2.99844940363406e-07
3459,"NM","Las Vegas","San Miguel",35.5997,-105.2269,1,"DFO","OIL",20,707,68,0.11,0.02,57.8,0,68,0,0,0,0,0,0,0,0,0,68,0,68,0,0,0.000388127853881279,0.000294117647058824,0.85,0.00161764705882353,0.000155586987270156,0.0817538896746818,2.82885431400283e-05
3460,"NM","Lordsburg Generating","Hidalgo",32.3494,-108.6975,1,"NG","GAS",88,449259,36116,22.03,0.13,26725.3,0,0,36116,0,0,0,0,0,0,0,0,36116,0,36116,0,0,0.0468503528435035,3.59951268136006e-06,0.739985048178093,0.000609978956695094,4.90363019995148e-05,0.0594875116580859,2.89365377210028e-07
3461,"NM","Luna Energy Facility","Luna",32.2983,-107.78,1,"NG","GAS",650,14530071.3,1907383,87.57,4.36,864383.2,0,0,1907383,0,0,0,0,0,0,0,0,1907383,0,1907383,0,0,0.334981208289427,2.28585449277885e-06,0.453177573670312,4.59110729203312e-05,6.02681144448341e-06,0.0594892607306063,3.0006735066744e-07
3462,"NM","Maddox","Lea",32.7131,-103.31,1,"NG","GAS",212,4983069.1,439269,437.16,2.81,295467.5,0,0,439269,0,0,0,0,0,0,0,0,439269,0,439269,0,0,0.236532372706126,6.39699136519991e-06,0.67263453601324,0.000995198841712026,8.77290664100966e-05,0.059294281108805,5.63909499067553e-07
3463,"NM","Mesalands Community College Wind Turbine","Quay",35.17,-103.74,0,"WND","WIND",1.5,0,3817,0,0,0,0,0,0,0,0,0,3817,0,0,0,0,0,3817,0,3817,0,0.290487062404871,0,0,0,NA,NA,NA
3464,"NM","Milagro Cogeneration Plant","San Juan",36.7367,-107.9417,1,"NG","GAS",121.6,5564610.2,393129,77.27,1.67,331041.1,0,0,393129,0,0,0,0,0,0,0,0,393129,0,393129,0,0,0.369060359589041,4.24796949601785e-06,0.842067362112691,0.000196551259255868,1.38859681492156e-05,0.0594904383419345,3.00110868502523e-07
3465,"NM","Navajo Dam","San Juan",36.8061,-107.6131,0,"WAT","HYDRO",30,0,73147,0,0,0,0,0,0,0,73147,0,0,0,0,0,0,0,73147,0,73147,0,0.278337138508371,0,0,0,NA,NA,NA
3466,"NM","New Mexico State University","Dona Ana",32.2797,-106.7531,1,"NG","GAS",4.7,459291.5,38929,63.38,0.78,26870.6,0,0,38929,0,0,0,0,0,0,0,0,38929,0,38929,0,0,0.945521228019042,2.00364766626422e-05,0.690246345911788,0.00162809216779265,0.000137995151227488,0.0585044574088569,1.69826787563018e-06
3467,"NM","New Mexico Wind Energy Center","Quay",34.7383,-103.9786,0,"WND","WIND",204,0,552242,0,0,0,0,0,0,0,0,0,552242,0,0,0,0,0,552242,0,552242,0,0.309026099024085,0,0,0,NA,NA,NA
3468,"NM","Phelps Dodge Tyrone","Grant",32.6611,-108.3628,1,"DFO","OIL",45.4,142,9,0.17,0,11.6,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,0,2.26298956007483e-05,0,1.28888888888889,0.0188888888888889,0.00119718309859155,0.0816901408450704,0
3469,"NM","Pyramid","Hidalgo",32.2363,-108.5494,1,"NG","GAS",186,583251.3,55690.9,29.11,1.18,36416.6,0,4020.6,51670.2,0,0,0,0,0,0,0,0,55690.9,0,55690.9,0,0,0.0341796165365542,2.1188380866533e-05,0.653905754800156,0.000522706582224385,4.99098758974048e-05,0.0624372376023851,2.0231416543778e-06
3470,"NM","Raton","Colfax",36.893,-104.442,1,"NG","GAS",15.5,169863.3,16322,115,0.3,9937.8,0,0,16322,0,0,0,0,0,0,0,0,16322,0,16322,0,0,0.120209161879511,1.83801004778826e-05,0.608859208430339,0.00704570518318833,0.000677014987934416,0.0585046917138664,1.76612605548108e-06
3471,"NM","Red Mesa Wind LLC","Sandoval",35.6951,-106.8565,0,"WND","WIND",102.4,0,3384,0,0,0,0,0,0,0,0,0,3384,0,0,0,0,0,3384,0,3384,0,0.00377247431506849,0,0,0,NA,NA,NA
3472,"NM","Reeves","Bernalillo",35.1716,-106.6019,1,"NG","GAS",154,1049845.3,77082,106.92,0.31,62453.2,0,0,77082,0,0,0,0,0,0,0,0,77082,0,77082,0,0,0.0571384095356698,4.0216911860097e-06,0.810217690251939,0.00138709426325212,0.000101843576382158,0.0594880026609635,2.95281600060504e-07
3473,"NM","Rio Grande","Dona Ana",31.8047,-106.5472,1,"NG","GAS",266.5,8478556,729685,816.4,2.54,504380.4,0,0,729685,0,0,0,0,0,0,0,0,729685,0,729685,0,0,0.312560504424855,3.48095411033528e-06,0.691230325414391,0.00111883895105422,9.62899814543892e-05,0.0594889507128337,2.99579315156968e-07
3474,"NM","San Juan","San Juan",36.8006,-108.4386,1,"BIT","COAL",1848,111946038.4,10133416,15774.8,4292.38,11804684.6,10091796.7,41619.3,0,0,0,0,0,0,0,0,0,10133416,0,10133416,0,0.995892865742411,0.625964636581075,0.000423586676003433,1.16492647691558,0.00155671098472618,0.00014091432109133,0.105449775344618,3.83432952282124e-05
3475,"NM","San Juan Mesa","Roosevelt",33.9716,-103.8601,0,"WND","WIND",120,0,406535,0,0,0,0,0,0,0,0,0,406535,0,0,0,0,0,406535,0,406535,0,0.386734208523592,0,0,0,NA,NA,NA
3476,"NM","Southside Water Reclamation Plant","Bernalillo",35.5,-106.6667,1,"DG","BIOMASS",6.6,238214.4,24050.2,69.54,0.16,6009.5,0,0,10370.5,0,0,13679.6,0,0,0,0,0,10370.5,13679.6,24050.2,0,0,0.415978275909783,6.65275132847128e-06,0.249873181927801,0.00289145204613683,0.000291921898928025,0.0252272742537815,6.71663845678515e-07
3477,"NM","Texico Wind Ranch LP","Curry",34.36,-103.0667,0,"WND","WIND",1.9,0,5499,0,0,0,0,0,0,0,0,0,5499,0,0,0,0,0,5499,0,5499,0,0.330389329488104,0,0,0,NA,NA,NA
3478,"NM","TSGT Mobile Generator #15","Rio Arriba",36.511,-106.6885,1,"DFO","OIL",2,174,466,0.21,0,14.2,0,466,0,0,0,0,0,0,0,0,0,466,0,466,0,0,0.0265981735159817,0,0.0304721030042918,0.000450643776824034,0.00120689655172414,0.0816091954022988,0
3479,"NM","Valencia Energy Facility","Valencia",34.6013,-106.7322,1,"NG","GAS",159.5,870960.9,70130,15.53,0.26,51814.1,0,0,70130,0,0,0,0,0,0,0,0,70130,0,70130,0,0,0.0501925251570977,3.70740054185085e-06,0.738829316982746,0.000221445886211322,1.78308808122156e-05,0.0594907302956998,2.98520863565747e-07
3480,"NV","Apex Generating Station","Clark",36.4178,-114.9622,1,"NG","GAS",600.6,12737385.9,1775965,73.12,3.84,757732.9,0,0,1775965,0,0,0,0,0,0,0,0,1775965,0,1775965,0,0,0.337555328993685,2.16220477317965e-06,0.426659815931057,4.11719825559625e-05,5.740581354295e-06,0.0594888861771865,3.01474731954223e-07
3481,"NV","Beowawe Power","Lander",40.5547,-116.6175,0,"GEO","GEOTHERMAL",17,0,108171,0,18.93,3245.1,0,0,0,0,0,0,0,0,108171,0,0,0,108171,0,108171,0,0.726369863013699,0.000175000693346646,0.0299997226613418,0,NA,Inf,Inf
3482,"NV","Brady","Churchill",39.4722,-118.7922,0,"GEO","GEOTHERMAL",32.9,0,75697,0,13.25,2270.9,0,0,0,0,0,0,0,0,75697,0,0,0,75697,0,75697,0,0.262650761266325,0.000175039961953578,0.0299998678943683,0,NA,Inf,Inf
3483,"NV","Caithness Dixie Valley","Churchill",39.9663,-117.8557,0,"GEO","GEOTHERMAL",60.5,0,437372,0,76.54,13121.2,0,0,0,0,0,0,0,0,437372,0,0,0,437372,0,437372,0,0.82526133061625,0.000174999771361678,0.0300000914553286,0,NA,Inf,Inf
3484,"NV","Chuck Lenzie Generating Station","Clark",36.3853,-114.9228,1,"NG","GAS",1465.6,52451133.1,7166875,275.82,15.74,3120280.3,0,0,7166875,0,0,0,0,0,0,0,0,7166875,0,7166875,0,0,0.558226266051524,2.19621522630156e-06,0.435375292578704,3.84853928664864e-05,5.2586089889448e-06,0.0594892829874823,3.00088845935723e-07
3485,"NV","CityCenter Central Plant Cogen Units","CLARK",36.1039,-115.1794,1,"NG","GAS",8.6,610950,62187.9,84.31,1.04,35743.3,0,0,62187.9,0,0,0,0,0,0,0,0,62187.9,0,62187.9,0,0,0.825473877030902,1.67235105221434e-05,0.574762936198199,0.00135572997319414,0.000137998199525329,0.0585044602667976,1.70226696128979e-06
3486,"NV","Clark","Clark",36.0875,-115.0507,1,"NG","GAS",1377.2,5329099,562962,337.08,7.45,312888.2,0,0,562962,0,0,0,0,0,0,0,0,562962,0,562962,0,0,0.0466635699195111,1.32335752679577e-05,0.555789200692054,0.000598761550513179,6.32527187053571e-05,0.0587131520731741,1.39798491264658e-06
3487,"NV","Copper Mountain Solar I","Clark",35.7814,-114.9933,0,"SUN","SOLAR",48,0,29776,0,0,0,0,0,0,0,0,0,0,29776,0,0,0,0,29776,0,29776,0,0.0708143074581431,0,0,0,NA,NA,NA
3488,"NV","Desert Peak Power Plant","Churchill",39.7528,-118.9535,0,"GEO","GEOTHERMAL",26,0,110752,0,19.38,3322.6,0,0,0,0,0,0,0,0,110752,0,0,0,110752,0,110752,0,0.486266245170355,0.000174985553308292,0.0300003611672927,0,NA,Inf,Inf
3489,"NV","El Dorado Energy","Clark",35.7867,-114.9928,1,"NG","GAS",536,22180949.4,3070079,133.93,6.65,1319523.2,0,0,3070079,0,0,0,0,0,0,0,0,3070079,0,3070079,0,0,0.653853804607102,2.1660680392915e-06,0.429801057236638,4.36242845868136e-05,6.03806435805674e-06,0.0594890316101618,2.99806824319251e-07
3490,"NV","El Dorado Energy Solar Expansion","Clark",35.7881,-114.9933,0,"SUN","SOLAR",10,0,21146,0,0,0,0,0,0,0,0,0,0,21146,0,0,0,0,21146,0,21146,0,0.241392694063927,0,0,0,NA,NA,NA
